gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
1,0,0,1.6050708604354966,1,0,0,1,0.6454813937989989,0,1.6765107152408758
0,0,1,0.7420165848690254,1,0,0,0,0.14005407694994457,0,0.5471151055566196
0,0,0,1.1118969886832273,1,0,0,0,0.9487377839084316,0,1.4639186004767804
1,0,0,-0.6553093850957377,1,1,1,2,-1.5783988003368403,0,-0.8909819707746667
0,0,0,1.6050708604354966,1,0,1,0,-1.511008491423633,0,-0.36437358649443896
0,0,0,0.0022557772406214464,1,0,1,0,1.2856893284744677,1,0.4859948725619422
0,1,1,1.358483924559362,1,1,1,0,1.3193844829310715,0,2.0352599089052865
0,0,1,1.4817773924974293,1,1,1,0,1.2856893284744677,1,2.1442133677218855
1,0,0,-1.148483256848007,1,0,0,1,0.14005407694994457,1,-0.8790236643191862
0,0,0,0.9886035207451601,1,1,0,2,1.1846038651046569,0,1.5157379284505288
0,1,0,-1.0251897889099397,1,0,0,1,0.3422250036895663,1,-0.7647554026334851
0,0,0,-0.7786028530338049,1,1,0,2,-0.5001538577255242,0,-0.7178079772897473
1,0,0,-0.3265268039275581,1,1,0,0,0.9824329383650352,1,0.017849319841840693
0,0,1,0.7831144075150479,1,1,1,0,-1.5447036458802366,0,-0.5734224993457993
0,1,0,-1.066287611555962,1,0,0,0,0.3422250036895663,1,-0.7984158208044668
1,0,0,-0.8197006756798274,1,0,1,0,0.4770056215159808,1,-0.5734224993457993
0,1,0,-0.7375050303877825,1,1,0,2,0.8139571660820171,1,-0.4361234252273211
1,0,0,-0.4498202718656254,1,1,0,2,-0.3653732398991098,1,-0.4981294587001822
0,0,0,-0.5731137398036927,1,1,1,0,-1.5447036458802366,0,-0.8657366571464303
1,0,1,-0.408722449219603,0,0,1,0,-1.2077521013142003,0,-0.7284375830279521
0,0,0,1.6050708604354966,1,1,0,0,1.622640873040504,0,2.60128641446469
1,1,0,1.6050708604354966,1,1,1,0,1.083518401734846,0,2.0910653390308616
0,0,1,1.070799166037205,1,0,0,1,1.0498232472782425,0,1.5006793203214053
0,0,1,1.522875215143452,1,1,1,0,0.30852984923296267,0,1.291187507230953
1,0,1,1.522875215143452,1,1,1,1,1.1846038651046569,0,2.0972659423781477
1,0,1,-0.9840919662639172,1,1,1,1,1.2519941740178642,0,-0.6234702263631801
0,0,0,-1.230678902140052,1,1,0,2,-1.3762278735972184,0,-1.0008212300694492
1,1,0,-0.6553093850957377,1,1,1,2,1.2182990195612606,0,-0.2660497334160449
0,0,1,-0.20323333598949075,1,1,1,0,0.14005407694994457,0,-0.16595427938128335
0,0,0,-0.9429941436178947,1,1,1,0,-0.3990683943557134,0,-0.7948726188917319
1,0,1,-0.9018963209718723,1,0,0,2,-1.511008491423633,0,-0.9317287927711182
1,1,0,1.6050708604354966,1,0,0,1,1.2519941740178642,0,2.250509425103933
1,0,0,-1.0251897889099397,1,1,1,0,0.14005407694994457,1,-0.7860146141098946
1,1,0,1.4817773924974293,1,0,0,0,-1.5447036458802366,0,-0.4228364180545651
0,0,1,0.2488427131167561,1,1,1,1,-1.5447036458802366,0,-0.6885765615096843
1,0,1,1.3995817472053844,0,0,0,2,-0.5001538577255242,0,0.4793513689755642
1,0,0,0.2488427131167561,1,0,0,2,-1.5447036458802366,0,-0.6885765615096843
1,0,1,0.8653100528070927,1,0,1,0,0.005273459123530077,0,0.5444577041220684
0,0,0,-1.3128745474320966,1,0,0,0,0.2748346947763591,1,-1.001264130308541
0,0,1,1.6050708604354966,0,0,0,1,-0.19689746761609167,0,0.8792902848755184
1,0,0,-0.9429941436178947,1,1,1,2,1.1172135561914496,1,-0.5955675113003925
1,0,1,-0.8197006756798274,1,1,0,2,1.0498232472782425,1,-0.4755415465064971
0,0,0,0.08445142253266633,1,0,0,0,1.1172135561914496,0,0.5006105804519737
1,0,1,-0.8607984983258499,0,1,1,1,-1.0055811745745786,0,-0.8427058447136533
1,0,0,-0.07993986805142343,1,0,0,1,0.8476523205386207,0,0.21538282647681256
0,0,1,0.8242122301610703,1,0,0,0,1.4204699463008823,0,1.501122220560497
1,0,0,-0.12103769069744588,1,1,0,1,-1.5447036458802366,0,-0.76829860454622
0,0,0,0.5365274716389132,1,0,1,0,0.30852984923296267,0,0.49396707686559577
0,0,0,-0.5731137398036927,1,0,0,0,0.8139571660820171,1,-0.27667933915424964
0,0,0,-0.408722449219603,1,0,1,0,-0.3990683943557134,0,-0.4839566510492425
0,1,0,-0.7375050303877825,1,0,1,0,-0.3653732398991098,1,-0.6686460507505503
1,0,0,0.618723116930958,1,0,0,2,-1.5447036458802366,0,-0.6088545184731485
1,0,1,-0.3265268039275581,1,1,1,0,1.0161280928216387,1,0.028921825819137322
1,0,0,0.7831144075150479,1,0,0,1,1.3193844829310715,1,1.3841965574402448
1,0,0,-0.8607984983258499,1,0,0,2,0.5443959304291881,1,-0.5982249127349437
0,0,0,0.618723116930958,1,0,0,2,-1.3762278735972184,0,-0.5025584610911009
0,0,0,0.20774489047073366,1,0,0,0,-1.5447036458802366,0,-0.6974345662915216
0,0,0,-0.6142115624497152,0,0,1,0,-1.0392763290311822,0,-0.755011597373464
0,0,0,0.49542964899289077,1,0,1,0,-0.5338490121821279,0,-0.037513210044642455
1,0,0,-0.8607984983258499,1,1,0,2,0.8139571660820171,0,-0.5557064897821247
0,1,0,1.358483924559362,1,1,1,0,1.2182990195612606,0,1.9475656615650971
0,0,0,1.6050708604354966,1,1,1,2,-1.5447036458802366,0,-0.39626240370905325
0,0,0,1.522875215143452,0,1,1,0,-0.702324784465146,0,0.3610970051380362
0,0,0,-0.24433115863551322,1,1,0,1,0.8139571660820171,0,0.04220883299189328
1,1,0,-0.8197006756798274,1,0,0,2,0.9824329383650352,1,-0.48705695272288557
0,0,1,1.3173861019133397,1,0,1,0,0.8139571660820171,0,1.556927650686072
0,0,1,-0.7786028530338049,1,0,0,0,0.14005407694994457,0,-0.5999965136913112
0,0,1,-0.6553093850957377,1,0,0,0,0.6454813937989989,1,-0.3940479025135939
0,0,0,-0.07993986805142343,1,1,1,1,-1.511008491423633,0,-0.7457106923525348
1,0,1,-0.3676246265735805,1,0,0,1,-1.4099230280538222,0,-0.7789282102844247
0,0,0,-1.230678902140052,1,1,1,2,-1.5447036458802366,0,-1.0074647336558271
1,0,0,-0.6553093850957377,1,0,0,0,0.3759201581461699,1,-0.4542823350300876
1,0,0,1.358483924559362,1,1,1,1,0.10635892249334095,0,0.9829289408230149
1,0,0,0.49542964899289077,1,0,0,1,-0.43276354881231704,0,0.022278322232759346
1,0,0,0.08445142253266633,1,1,1,1,0.8813474749952243,0,0.39210002187446674
1,0,1,0.28994053576277856,0,0,0,2,-0.8708005567481641,0,-0.3253983654543548
0,0,0,-0.9429941436178947,1,1,1,0,0.6454813937989989,1,-0.6575735447732537
0,0,0,0.7831144075150479,1,0,0,1,-0.06211684978967717,0,0.4399332476963882
0,0,0,-0.8197006756798274,1,0,1,0,-1.5783988003368403,0,-0.9246423889456484
0,1,0,0.4132340037008459,1,1,1,0,0.8139571660820171,0,0.6799851772841791
0,0,0,0.33103835840880097,1,0,0,2,-1.5447036458802366,0,-0.6708605519460097
0,1,0,0.7831144075150479,0,0,1,0,-0.5338490121821279,0,0.11750187363751036
0,0,0,1.5639730377894743,1,0,0,2,0.9150426294518279,0,1.8904315307222466
1,0,0,1.1529948113292499,1,1,1,0,1.353079637387675,0,1.8297541979666612
0,0,0,-0.28542898128153565,0,0,0,2,-0.7360199389217497,0,-0.5273608744802454
1,0,1,1.6050708604354966,1,1,1,0,0.07266376803673733,0,1.1344008225924327
0,0,0,0.37213618105482343,1,1,1,1,0.40961531260277356,0,0.4169024352636112
0,0,1,0.9886035207451601,1,0,0,0,-0.028421695333073545,0,0.6069066378340213
1,0,1,-0.9840919662639172,1,1,1,0,-1.5447036458802366,0,-0.9543167049648034
0,0,0,-0.9840919662639172,1,0,0,0,0.1737492314065482,1,-0.7510254952216372
1,0,0,0.0022557772406214464,1,0,0,0,-0.702324784465146,0,-0.3763318929499193
1,0,0,-1.3128745474320966,1,0,1,2,-1.5783988003368403,0,-1.0256236434585937
0,0,0,-1.066287611555962,1,1,1,0,0.4433104670593772,1,-0.7891149157835377
1,0,0,-1.3128745474320966,1,1,0,2,0.2074443858631518,1,-1.0021499307867248
1,0,1,1.3173861019133397,1,0,0,0,-1.5447036458802366,0,-0.45826843718191435
1,0,0,-0.9429941436178947,1,0,0,1,0.6791765482556026,1,-0.653144542382335
1,0,0,1.522875215143452,1,1,1,0,0.9824329383650352,0,1.9112478419595642
0,0,0,-0.16213551334346832,1,0,0,0,1.1172135561914496,1,0.23752783843140582
1,0,1,-0.49091809451164786,1,0,0,2,1.2856893284744677,1,-0.06674462582470556
1,0,0,-1.3128745474320966,1,0,0,0,0.8476523205386207,1,-0.9937348262439794
1,0,0,-1.148483256848007,1,0,0,0,-1.5447036458802366,0,-0.9897487240921525
1,0,0,0.9475056980991376,1,1,0,2,0.8139571660820171,0,1.1981784570216614
1,0,1,0.08445142253266633,1,0,1,0,0.6454813937989989,1,0.2835894632969598
1,0,1,-0.9429941436178947,1,0,0,2,-1.5447036458802366,0,-0.9454587001829661
0,0,0,-0.07993986805142343,0,0,0,2,-0.5338490121821279,0,-0.3475433774089481
1,1,0,0.16664706782471123,1,0,1,0,0.6791765482556026,1,0.37526981278897587
1,1,0,0.9886035207451601,1,1,0,2,0.9824329383650352,1,1.3642660466811107
0,0,1,0.04335359988664389,1,1,0,0,-1.342532719140615,0,-0.6425149366441303
0,0,0,-1.230678902140052,1,1,1,2,1.1172135561914496,1,-0.9024973769910551
0,0,0,-1.1895810794940294,1,1,1,1,0.5780910848857916,0,-0.8869958686228399
0,0,0,0.8653100528070927,1,1,0,2,-1.5447036458802366,0,-0.5557064897821247
1,0,1,-1.1073854342019844,1,1,1,2,-1.5447036458802366,0,-0.9808907193103152
1,0,0,-0.4498202718656254,1,0,0,1,-0.19689746761609167,0,-0.44941043240007705
1,0,0,-0.408722449219603,1,0,0,0,1.0498232472782425,0,-0.04592831458738789
0,0,0,1.440679569851407,1,0,0,1,-0.2642877765292989,0,0.7127597949769772
0,0,1,0.618723116930958,1,0,0,0,-1.5447036458802366,0,-0.6088545184731485
1,0,1,0.04335359988664389,1,0,0,0,-1.511008491423633,0,-0.7178079772897473
0,0,0,0.33103835840880097,1,1,1,0,0.4770056215159808,0,0.4186740362199787
1,0,0,-0.9840919662639172,1,1,1,1,0.3422250036895663,0,-0.7310949844625033
0,1,0,-0.6142115624497152,1,0,0,2,1.2856893284744677,0,-0.20492950042136748
1,0,0,0.08445142253266633,1,0,0,0,1.0161280928216387,0,0.4541060553473279
1,0,1,0.9064078754531152,1,0,1,0,0.4433104670593772,0,0.8903627908528151
1,0,0,0.8653100528070927,1,1,1,0,1.4204699463008823,0,1.5489554463824187
0,1,0,-1.2717767247860743,1,0,0,1,0.4433104670593772,1,-0.9640605102248244
1,0,0,0.7831144075150479,1,0,0,2,1.353079637387675,0,1.4072273698730218
1,0,0,1.6050708604354966,1,1,0,2,0.14005407694994457,0,1.1981784570216614
1,0,0,-0.9840919662639172,1,0,0,0,0.14005407694994457,0,-0.755011597373464
0,0,1,-1.230678902140052,1,1,1,0,0.14005407694994457,0,-0.9410296977920474
1,1,0,-1.1895810794940294,1,0,1,0,0.30852984923296267,0,-0.9011686762737795
1,0,1,1.4817773924974293,1,1,0,2,0.3422250036895663,0,1.2885301057964018
0,0,1,1.3995817472053844,0,0,0,1,-1.0055811745745786,0,0.034236628688239706
1,0,0,-1.1895810794940294,1,0,0,2,0.4770056215159808,1,-0.8923106714919422
1,0,0,-0.8197006756798274,0,0,1,0,-0.6686296300085424,1,-0.7691844050244037
0,0,1,0.49542964899289077,1,1,0,2,0.5107007759725845,0,0.5803326234885094
1,0,0,1.440679569851407,1,0,0,0,1.1846038651046569,0,2.007800094081591
0,0,1,1.4817773924974293,1,0,0,0,0.2748346947763591,0,1.2274098728017244
0,0,0,1.522875215143452,0,0,1,1,-0.2642877765292989,0,0.7641362227116335
0,0,0,-1.3128745474320966,1,1,1,0,-1.5447036458802366,1,-1.0251807432195017
0,0,1,0.49542964899289077,1,0,0,2,-1.342532719140615,0,-0.5158454682638568
0,0,1,0.16664706782471123,1,0,1,1,-1.5447036458802366,0,-0.7062925710733589
0,0,1,-0.9429941436178947,0,0,0,1,-0.8708005567481641,0,-0.856878652364593
0,0,1,-1.3128745474320966,1,1,0,0,0.7802620116254134,0,-0.9946206267221631
1,0,1,-0.16213551334346832,1,1,1,0,0.10635892249334095,0,-0.14779536957851688
1,1,1,1.6050708604354966,1,0,1,0,1.2856893284744677,0,2.282398242318547
0,0,0,-1.2717767247860743,1,1,1,0,0.3422250036895663,1,-0.9667179116593756
1,0,0,-0.3676246265735805,1,0,0,1,-0.3990683943557134,0,-0.4600400381382818
0,0,0,-1.1895810794940294,1,0,0,0,0.4433104670593772,1,-0.8940822724483097
1,0,0,1.6050708604354966,1,0,0,0,-1.5783988003368403,0,-0.42815122092366753
0,0,0,-0.9018963209718723,1,1,1,0,0.4433104670593772,0,-0.6491584402305083
0,0,1,0.4543318263468683,1,0,0,1,-1.5447036458802366,0,-0.6442865376004977
1,0,1,1.1940926339752722,1,0,1,0,-1.5447036458802366,0,-0.4848424515274263
1,0,1,1.522875215143452,1,0,0,0,-1.3762278735972184,0,-0.25896332959057505
0,1,0,-1.3128745474320966,0,0,0,0,-1.3762278735972184,1,-1.0229662420240424
0,0,0,-1.1895810794940294,1,0,0,0,1.353079637387675,1,-0.8462490466263882
0,1,0,-1.2717767247860743,1,0,0,1,0.6791765482556026,1,-0.9578599068775383
0,0,0,0.33103835840880097,1,1,0,0,-0.33167808544250615,0,-0.017139799046416656
0,1,0,-1.3128745474320966,1,1,0,1,-1.5783988003368403,1,-1.0256236434585937
1,1,0,1.6050708604354966,1,0,1,0,0.6117862393423953,0,1.6446218980262615
0,0,0,1.2351904566212948,1,0,0,2,1.4541651007574858,0,2.007357193842499
1,0,0,1.440679569851407,1,1,1,2,0.4770056215159808,0,1.3753385526584074
0,1,0,1.070799166037205,1,0,0,2,1.1509087106480533,0,1.5790726626406655
1,1,0,0.7831144075150479,0,0,1,0,-0.5675441666387315,0,0.09447106120473336
1,1,1,-0.28542898128153565,1,1,0,2,1.353079637387675,1,0.18659431093584133
1,0,0,1.358483924559362,0,1,1,0,-0.29798293098590256,0,0.6321519514622577
0,1,0,0.9475056980991376,1,1,1,2,1.0161280928216387,0,1.3469929373565281
0,0,0,1.6050708604354966,1,0,0,0,0.4433104670593772,0,1.48517781195319
1,1,0,-1.2717767247860743,1,0,1,1,0.14005407694994457,0,-0.972032714528478
1,0,0,1.440679569851407,1,0,1,0,1.7237263364103148,0,2.48967555421354
1,0,1,1.1529948113292499,1,1,1,2,0.6454813937989989,0,1.2623989916899818
1,0,0,-1.3128745474320966,1,0,1,0,-1.5447036458802366,0,-1.0251807432195017
1,0,0,-1.2717767247860743,1,0,1,0,-1.5447036458802366,0,-1.0163227384376645
0,0,0,-1.2717767247860743,1,0,1,1,-1.5447036458802366,1,-1.0163227384376645
1,1,1,1.440679569851407,1,0,0,2,0.6454813937989989,0,1.5259246339496415
1,0,0,-0.9840919662639172,1,0,1,0,0.07266376803673733,0,-0.7629838016771175
1,0,0,-0.8197006756798274,1,0,1,0,0.5780910848857916,1,-0.5561493900212165
0,0,0,-0.4498202718656254,1,0,1,1,-1.5447036458802366,0,-0.8391626428009185
1,0,1,1.358483924559362,1,0,0,0,-1.3762278735972184,0,-0.30325335349976157
1,0,1,-1.0251897889099397,1,0,0,0,-1.5447036458802366,0,-0.9631747097466407
1,0,1,-1.2717767247860743,1,0,0,2,0.14005407694994457,0,-0.972032714528478
1,0,0,-1.230678902140052,1,0,0,1,-0.33167808544250615,0,-0.9596315078339057
1,0,0,-1.148483256848007,1,1,1,0,0.8813474749952243,1,-0.830304638019081
1,0,0,-0.8197006756798274,1,0,0,0,-1.5447036458802366,0,-0.9188846858374541
1,0,1,0.8242122301610703,1,0,0,2,-0.028421695333073545,0,0.4917525756701364
1,0,0,-1.230678902140052,1,0,0,2,-1.5447036458802366,0,-1.0074647336558271
1,0,0,0.5365274716389132,1,1,0,2,0.9824329383650352,0,0.9014352968301117
0,0,0,0.2488427131167561,0,0,1,0,-0.8708005567481641,0,-0.34311437501802944
0,0,1,-0.12103769069744588,1,0,1,0,1.4204699463008823,0,0.4009580266563041
0,0,0,-0.408722449219603,1,1,0,2,1.1172135561914496,0,-0.025554903589162094
1,0,1,0.28994053576277856,1,0,0,1,-1.5447036458802366,0,-0.679718556727847
0,0,0,0.49542964899289077,1,0,0,0,-0.0958120042462808,0,0.22158342982409868
1,0,0,0.8242122301610703,1,0,0,1,-1.5447036458802366,0,-0.564564494563962
0,1,0,1.6050708604354966,1,0,0,1,1.5552505641272967,0,2.5375087800354614
1,0,1,-0.20323333598949075,1,0,0,1,-1.5447036458802366,0,-0.7860146141098946
0,0,0,0.6598209395769805,1,0,0,0,0.038968613580133704,0,0.42000273693725426
1,0,0,-1.3128745474320966,1,1,1,0,0.30852984923296267,1,-1.0008212300694492
0,0,0,-0.5320159171576703,1,1,0,2,0.5107007759725845,0,-0.3165403606725175
0,0,1,0.8242122301610703,1,1,1,2,-0.16320231315948805,0,0.39785772498266103
1,0,0,1.3995817472053844,1,0,1,0,0.10635892249334095,0,1.0134890573203537
1,0,0,-0.9018963209718723,1,0,1,0,0.2748346947763591,1,-0.6735179533805609
0,0,1,0.7831144075150479,1,0,0,2,0.6791765482556026,0,0.9466111212174819
0,0,0,-1.3128745474320966,1,1,0,0,0.8476523205386207,1,-0.9937348262439794
0,0,0,0.618723116930958,1,1,0,0,-0.33167808544250615,0,0.1564770946775945
0,0,0,-1.066287611555962,1,0,0,2,0.30852984923296267,1,-0.8015161224781099
1,0,1,-1.066287611555962,1,1,1,0,0.1737492314065482,0,-0.8139173291726821
0,0,1,-0.8607984983258499,1,0,1,0,0.6117862393423953,0,-0.587595306996739
1,0,0,0.28994053576277856,1,0,0,2,-1.3762278735972184,0,-0.591138508909474
1,0,0,0.9064078754531152,1,1,0,2,0.40961531260277356,0,0.8660032777027625
0,0,0,-0.5320159171576703,1,1,1,2,-1.5447036458802366,0,-0.856878652364593
1,0,0,-1.3128745474320966,0,0,0,1,-1.0055811745745786,1,-1.0180943393940318
0,0,1,1.6050708604354966,1,0,1,0,0.6117862393423953,0,1.6446218980262615
1,0,0,1.2351904566212948,1,0,0,0,1.4878602552140896,0,2.0352599089052865
0,0,0,1.522875215143452,0,0,1,0,-0.028421695333073545,0,0.9811573398666474
0,0,0,-1.0251897889099397,1,1,0,1,-0.06211684978967717,0,-0.8072738255863041
0,0,0,-1.3128745474320966,1,0,1,0,-0.6686296300085424,1,-1.0136653370031132
1,0,0,-0.6964072077417601,1,0,0,0,-1.5447036458802366,0,-0.8923106714919422
0,0,1,-0.9018963209718723,0,1,1,1,-1.3762278735972184,0,-0.9122411822510762
1,0,0,-0.9018963209718723,1,0,1,1,0.30852984923296267,1,-0.6686460507505503
0,0,1,0.33103835840880097,1,0,1,0,0.7465668571688098,0,0.5639453146421104
1,0,1,-0.7786028530338049,1,0,0,0,0.3422250036895663,0,-0.5627928936075945
0,0,0,1.1529948113292499,1,1,0,1,0.7802620116254134,0,1.3704666500283968
0,0,0,-0.5320159171576703,1,0,0,0,0.7802620116254134,0,-0.2456763224178191
0,0,0,0.5776252942849356,1,0,0,2,1.353079637387675,1,1.1724902431543331
1,0,1,-1.2717767247860743,1,1,1,2,-0.19689746761609167,0,-0.9808907193103152
1,0,1,0.33103835840880097,1,1,1,1,-0.19689746761609167,0,0.05549584016464923
0,0,0,1.6050708604354966,1,0,0,0,-1.3762278735972184,0,-0.23681831763598177
0,0,1,1.6050708604354966,1,0,0,0,0.4770056215159808,0,1.5170666291678043
0,0,0,0.5365274716389132,1,0,0,0,1.0161280928216387,0,0.9218087078283375
1,0,0,-1.3128745474320966,1,1,1,0,-1.5447036458802366,1,-1.0251807432195017
1,0,1,-0.16213551334346832,0,1,1,0,-0.702324784465146,0,-0.45605393598645505
0,0,0,0.16664706782471123,1,0,0,2,1.1509087106480533,0,0.604692136638562
1,0,0,-0.5731137398036927,1,1,1,1,-0.12950715870288443,0,-0.5123022663511219
0,0,1,0.6598209395769805,1,1,0,2,0.40961531260277356,0,0.6587259658077695
1,0,1,-0.8197006756798274,1,1,0,2,-0.7360199389217497,0,-0.7806998112407922
0,0,0,-0.4498202718656254,1,0,1,0,-0.5338490121821279,0,-0.5468484850002874
0,1,0,0.8242122301610703,1,0,0,2,1.0498232472782425,0,1.2429113811699397
1,0,0,-0.3676246265735805,1,1,0,2,-0.5338490121821279,1,-0.5025584610911009
0,0,0,0.16664706782471123,1,0,1,0,-1.5447036458802366,0,-0.7062925710733589
1,0,1,-1.1073854342019844,1,0,0,2,-0.3653732398991098,1,-0.8878816691010236
0,0,0,-1.066287611555962,1,0,0,0,0.4770056215159808,1,-0.7860146141098946
0,0,1,-0.8607984983258499,1,1,1,0,-1.5447036458802366,1,-0.9277426906192915
0,0,0,1.5639730377894743,1,0,1,0,-1.3762278735972184,0,-0.2478908236132784
1,0,1,-0.28542898128153565,1,1,1,0,0.5443959304291881,0,-0.08977543825748255
0,0,0,-1.1073854342019844,1,1,1,0,-0.6686296300085424,0,-0.9117982820119843
1,0,0,-0.038842045405400996,1,0,0,0,0.7465668571688098,0,0.21316832528135324
0,0,0,0.5776252942849356,1,0,0,0,-0.2305926220726953,0,0.19412361500040304
0,0,1,-0.07993986805142343,1,0,0,0,-1.511008491423633,0,-0.7457106923525348
0,0,1,0.7831144075150479,1,0,0,0,0.6117862393423953,0,0.9005494963519279
0,0,0,1.1118969886832273,0,0,0,0,-0.16320231315948805,0,0.5869761270748874
0,0,0,0.618723116930958,1,1,0,0,0.005273459123530077,0,0.36906920944168975
1,0,0,0.49542964899289077,1,1,0,0,-1.5783988003368403,0,-0.6553590435777944
0,0,0,0.2488427131167561,1,0,1,0,0.4770056215159808,1,0.3478099979652802
0,1,0,-1.3128745474320966,1,1,1,1,0.6791765482556026,1,-0.9959493274394386
1,0,0,-1.3128745474320966,1,0,0,0,0.14005407694994457,1,-1.0030357312649085
0,0,0,-1.1073854342019844,1,0,1,0,0.4433104670593772,1,-0.8241040346717949
1,0,0,-0.9840919662639172,1,0,1,0,0.3422250036895663,0,-0.7310949844625033
1,0,1,1.6050708604354966,1,0,0,0,1.622640873040504,0,2.60128641446469
1,1,0,1.5639730377894743,0,1,1,0,-0.46645870326892064,0,0.6011489347258271
1,0,1,1.5639730377894743,1,0,0,1,-1.5447036458802366,0,-0.40512040849089054
0,0,0,1.2762882792673171,1,0,1,1,0.9824329383650352,0,1.6587947056772012
0,0,1,-0.20323333598949075,1,0,1,0,-1.5447036458802366,0,-0.7860146141098946
0,0,1,1.522875215143452,1,0,0,0,1.6563360274971077,0,2.5313081766881753
1,1,0,0.2488427131167561,1,0,0,0,1.0161280928216387,1,0.6241797471586041
0,0,1,-0.6964072077417601,1,0,1,2,-1.5447036458802366,0,-0.8923106714919422
1,1,0,1.358483924559362,1,1,1,0,1.5215554096706931,1,2.2106484035856653
0,1,0,-0.49091809451164786,1,1,0,0,0.9824329383650352,0,-0.15045277101306806
0,0,0,0.4543318263468683,1,0,1,0,0.6454813937989989,1,0.6224081462022366
0,1,0,0.8653100528070927,1,0,0,1,1.1172135561914496,0,1.3337059301837721
1,0,0,-1.1895810794940294,1,1,1,0,-0.29798293098590256,0,-0.9330574934883938
0,1,0,1.1118969886832273,1,0,1,0,1.4878602552140896,0,1.889102830004971
1,0,0,-0.28542898128153565,1,0,0,2,0.8813474749952243,0,0.0253786239064024
0,0,1,-0.3676246265735805,1,1,1,0,0.4433104670593772,0,-0.19429989468316272
1,0,1,0.8242122301610703,1,1,0,2,-1.5783988003368403,0,-0.5880382072358309
0,0,1,0.5365274716389132,1,1,1,0,-1.5783988003368403,0,-0.6469439390350489
0,0,1,0.9475056980991376,1,0,0,2,0.7802620116254134,0,1.173376043632517
0,0,0,-1.066287611555962,1,1,1,0,-0.2305926220726953,0,-0.8511209492563988
0,0,0,-1.3128745474320966,1,1,0,1,0.6791765482556026,1,-0.9959493274394386
1,0,0,-1.3128745474320966,1,0,0,0,-0.6686296300085424,0,-1.0136653370031132
1,0,0,1.1118969886832273,1,0,1,0,-1.5447036458802366,0,-0.5025584610911009
1,0,0,1.1529948113292499,1,1,1,2,-1.511008491423633,0,-0.4666835417246598
0,0,0,0.37213618105482343,0,0,1,0,-1.072971483487786,1,-0.4015772065781556
1,0,0,-0.24433115863551322,1,0,1,0,-1.5447036458802366,0,-0.7948726188917319
